"Name","ID","Partei.x","Alter","Bezirk","Kalenderwoche","Anzahl"
"Eva Blimlinger","1,14E+18","GRÜNE",62,"9 Wien","2","5"
"Eva Blimlinger","1,14E+18","GRÜNE",62,"9 Wien","12","3"
"Ewa Ernst-Dziedzic","1418867791","GRÜNE",44,"9E Wien Süd-West","3","6"
"Ewa Ernst-Dziedzic","1418867791","GRÜNE",44,"9E Wien Süd-West","2","6"
"Ewa Ernst-Dziedzic","1418867791","GRÜNE",44,"9E Wien Süd-West","16","6"
"Ewa Ernst-Dziedzic","1418867791","GRÜNE",44,"9E Wien Süd-West","17","7"
"Ewa Ernst-Dziedzic","1418867791","GRÜNE",44,"9E Wien Süd-West","19","6"
"Ewa Ernst-Dziedzic","1418867791","GRÜNE",44,"9E Wien Süd-West","9","6"
"Ewa Ernst-Dziedzic","1418867791","GRÜNE",44,"9E Wien Süd-West","24","7"
"Ewa Ernst-Dziedzic","1418867791","GRÜNE",44,"9E Wien Süd-West","8","7"
"Ewa Ernst-Dziedzic","1418867791","GRÜNE",44,"9E Wien Süd-West","14","4"
"Ewa Ernst-Dziedzic","1418867791","GRÜNE",44,"9E Wien Süd-West","15","7"
"Ewa Ernst-Dziedzic","1418867791","GRÜNE",44,"9E Wien Süd-West","18","5"
"Ewa Ernst-Dziedzic","1418867791","GRÜNE",44,"9E Wien Süd-West","1","1"
"Ewa Ernst-Dziedzic","1418867791","GRÜNE",44,"9E Wien Süd-West","4","7"
"Ewa Ernst-Dziedzic","1418867791","GRÜNE",44,"9E Wien Süd-West","5","6"
"Ewa Ernst-Dziedzic","1418867791","GRÜNE",44,"9E Wien Süd-West","31","3"
"Ewa Ernst-Dziedzic","1418867791","GRÜNE",44,"9E Wien Süd-West","32","7"
"Ewa Ernst-Dziedzic","1418867791","GRÜNE",44,"9E Wien Süd-West","22","5"
"Ewa Ernst-Dziedzic","1418867791","GRÜNE",44,"9E Wien Süd-West","23","7"
"Ewa Ernst-Dziedzic","1418867791","GRÜNE",44,"9E Wien Süd-West","13","7"
"Ewa Ernst-Dziedzic","1418867791","GRÜNE",44,"9E Wien Süd-West","10","5"
"Ewa Ernst-Dziedzic","1418867791","GRÜNE",44,"9E Wien Süd-West","11","6"
"Ewa Ernst-Dziedzic","1418867791","GRÜNE",44,"9E Wien Süd-West","12","6"
"Ewa Ernst-Dziedzic","1418867791","GRÜNE",44,"9E Wien Süd-West","34","6"
"Ewa Ernst-Dziedzic","1418867791","GRÜNE",44,"9E Wien Süd-West","28","7"
"Ewa Ernst-Dziedzic","1418867791","GRÜNE",44,"9E Wien Süd-West","7","3"
"Ewa Ernst-Dziedzic","1418867791","GRÜNE",44,"9E Wien Süd-West","33","6"
"Ewa Ernst-Dziedzic","1418867791","GRÜNE",44,"9E Wien Süd-West","26","7"
"Ewa Ernst-Dziedzic","1418867791","GRÜNE",44,"9E Wien Süd-West","6","7"
"Ewa Ernst-Dziedzic","1418867791","GRÜNE",44,"9E Wien Süd-West","20","5"
"Ewa Ernst-Dziedzic","1418867791","GRÜNE",44,"9E Wien Süd-West","25","6"
"Ewa Ernst-Dziedzic","1418867791","GRÜNE",44,"9E Wien Süd-West","27","6"
"Ewa Ernst-Dziedzic","1418867791","GRÜNE",44,"9E Wien Süd-West","21","6"
"Faika El-Nagashi","337807320","GRÜNE",47,"9 Wien","9","1"
"Faika El-Nagashi","337807320","GRÜNE",47,"9 Wien","8","1"
"Faika El-Nagashi","337807320","GRÜNE",47,"9 Wien","25","3"
"Faika El-Nagashi","337807320","GRÜNE",47,"9 Wien","24","2"
"Faika El-Nagashi","337807320","GRÜNE",47,"9 Wien","4","2"
"Faika El-Nagashi","337807320","GRÜNE",47,"9 Wien","10","1"
"Faika El-Nagashi","337807320","GRÜNE",47,"9 Wien","7","1"
"Faika El-Nagashi","337807320","GRÜNE",47,"9 Wien","12","1"
"Faika El-Nagashi","337807320","GRÜNE",47,"9 Wien","6","1"
"Faika El-Nagashi","337807320","GRÜNE",47,"9 Wien","23","4"
"Faika El-Nagashi","337807320","GRÜNE",47,"9 Wien","11","1"
"Faika El-Nagashi","337807320","GRÜNE",47,"9 Wien","19","1"
"Faika El-Nagashi","337807320","GRÜNE",47,"9 Wien","22","2"
"Faika El-Nagashi","337807320","GRÜNE",47,"9 Wien","26","1"
"Faika El-Nagashi","337807320","GRÜNE",47,"9 Wien","18","1"
"Faika El-Nagashi","337807320","GRÜNE",47,"9 Wien","3","5"
"Faika El-Nagashi","337807320","GRÜNE",47,"9 Wien","14","1"
"Faika El-Nagashi","337807320","GRÜNE",47,"9 Wien","34","4"
"Faika El-Nagashi","337807320","GRÜNE",47,"9 Wien","17","2"
"Faika El-Nagashi","337807320","GRÜNE",47,"9 Wien","2","1"
"Faika El-Nagashi","337807320","GRÜNE",47,"9 Wien","13","1"
"Franz Hörl","7,39E+17","ÖVP",67,"7 Tirol","6","2"
"Georg Bürstmayr","2364568520","GRÜNE",61,"B Bundeswahlvorschlag","18","7"
"Georg Bürstmayr","2364568520","GRÜNE",61,"B Bundeswahlvorschlag","19","7"
"Georg Bürstmayr","2364568520","GRÜNE",61,"B Bundeswahlvorschlag","2","7"
"Georg Bürstmayr","2364568520","GRÜNE",61,"B Bundeswahlvorschlag","1","3"
"Georg Bürstmayr","2364568520","GRÜNE",61,"B Bundeswahlvorschlag","3","7"
"Georg Bürstmayr","2364568520","GRÜNE",61,"B Bundeswahlvorschlag","4","7"
"Georg Bürstmayr","2364568520","GRÜNE",61,"B Bundeswahlvorschlag","17","7"
"Georg Bürstmayr","2364568520","GRÜNE",61,"B Bundeswahlvorschlag","20","7"
"Georg Bürstmayr","2364568520","GRÜNE",61,"B Bundeswahlvorschlag","10","6"
"Georg Bürstmayr","2364568520","GRÜNE",61,"B Bundeswahlvorschlag","16","7"
"Georg Bürstmayr","2364568520","GRÜNE",61,"B Bundeswahlvorschlag","26","7"
"Georg Bürstmayr","2364568520","GRÜNE",61,"B Bundeswahlvorschlag","5","7"
"Georg Bürstmayr","2364568520","GRÜNE",61,"B Bundeswahlvorschlag","6","7"
"Georg Bürstmayr","2364568520","GRÜNE",61,"B Bundeswahlvorschlag","25","7"
"Georg Bürstmayr","2364568520","GRÜNE",61,"B Bundeswahlvorschlag","30","7"
"Georg Bürstmayr","2364568520","GRÜNE",61,"B Bundeswahlvorschlag","31","7"
"Georg Bürstmayr","2364568520","GRÜNE",61,"B Bundeswahlvorschlag","32","7"
"Georg Bürstmayr","2364568520","GRÜNE",61,"B Bundeswahlvorschlag","33","7"
"Georg Bürstmayr","2364568520","GRÜNE",61,"B Bundeswahlvorschlag","7","7"
"Georg Bürstmayr","2364568520","GRÜNE",61,"B Bundeswahlvorschlag","8","7"
"Georg Bürstmayr","2364568520","GRÜNE",61,"B Bundeswahlvorschlag","9","6"
"Georg Bürstmayr","2364568520","GRÜNE",61,"B Bundeswahlvorschlag","24","7"
"Georg Bürstmayr","2364568520","GRÜNE",61,"B Bundeswahlvorschlag","14","5"
"Georg Bürstmayr","2364568520","GRÜNE",61,"B Bundeswahlvorschlag","11","6"
"Georg Bürstmayr","2364568520","GRÜNE",61,"B Bundeswahlvorschlag","12","7"
"Georg Bürstmayr","2364568520","GRÜNE",61,"B Bundeswahlvorschlag","13","7"
"Georg Bürstmayr","2364568520","GRÜNE",61,"B Bundeswahlvorschlag","27","7"
"Georg Bürstmayr","2364568520","GRÜNE",61,"B Bundeswahlvorschlag","15","7"
"Georg Bürstmayr","2364568520","GRÜNE",61,"B Bundeswahlvorschlag","22","6"
"Georg Bürstmayr","2364568520","GRÜNE",61,"B Bundeswahlvorschlag","23","7"
"Georg Bürstmayr","2364568520","GRÜNE",61,"B Bundeswahlvorschlag","21","6"
"Georg Bürstmayr","2364568520","GRÜNE",61,"B Bundeswahlvorschlag","29","7"
"Georg Bürstmayr","2364568520","GRÜNE",61,"B Bundeswahlvorschlag","28","7"
"Georg Bürstmayr","2364568520","GRÜNE",61,"B Bundeswahlvorschlag","34","7"
"Gerhard Deimek","574351267","FPÖ",61,"4D Traunviertel","20","14"
"Gerhard Deimek","574351267","FPÖ",61,"4D Traunviertel","24","2"
"Gerhard Deimek","574351267","FPÖ",61,"4D Traunviertel","13","12"
"Gerhard Deimek","574351267","FPÖ",61,"4D Traunviertel","33","12"
"Gerhard Deimek","574351267","FPÖ",61,"4D Traunviertel","17","14"
"Gerhard Deimek","574351267","FPÖ",61,"4D Traunviertel","18","10"
"Gerhard Deimek","574351267","FPÖ",61,"4D Traunviertel","22","12"
"Gerhard Deimek","574351267","FPÖ",61,"4D Traunviertel","14","10"
"Gerhard Deimek","574351267","FPÖ",61,"4D Traunviertel","15","8"
"Gerhard Deimek","574351267","FPÖ",61,"4D Traunviertel","6","6"
"Gerhard Deimek","574351267","FPÖ",61,"4D Traunviertel","25","10"
"Gerhard Deimek","574351267","FPÖ",61,"4D Traunviertel","19","12"
"Gerhard Deimek","574351267","FPÖ",61,"4D Traunviertel","2","10"
"Gerhard Deimek","574351267","FPÖ",61,"4D Traunviertel","16","12"
"Gerhard Deimek","574351267","FPÖ",61,"4D Traunviertel","26","10"
"Gerhard Deimek","574351267","FPÖ",61,"4D Traunviertel","32","8"
"Gerhard Deimek","574351267","FPÖ",61,"4D Traunviertel","12","6"
"Gerhard Deimek","574351267","FPÖ",61,"4D Traunviertel","23","10"
"Gerhard Deimek","574351267","FPÖ",61,"4D Traunviertel","4","4"
"Gerhard Deimek","574351267","FPÖ",61,"4D Traunviertel","34","12"
"Gerhard Deimek","574351267","FPÖ",61,"4D Traunviertel","1","4"
"Gerhard Deimek","574351267","FPÖ",61,"4D Traunviertel","10","14"
"Gerhard Deimek","574351267","FPÖ",61,"4D Traunviertel","9","10"
"Gerhard Deimek","574351267","FPÖ",61,"4D Traunviertel","21","12"
"Gerhard Deimek","574351267","FPÖ",61,"4D Traunviertel","5","6"
"Gerhard Deimek","574351267","FPÖ",61,"4D Traunviertel","7","10"
"Gerhard Deimek","574351267","FPÖ",61,"4D Traunviertel","29","10"
"Gerhard Deimek","574351267","FPÖ",61,"4D Traunviertel","8","8"
"Gerhard Deimek","574351267","FPÖ",61,"4D Traunviertel","30","10"
"Gerhard Deimek","574351267","FPÖ",61,"4D Traunviertel","31","10"
"Gerhard Deimek","574351267","FPÖ",61,"4D Traunviertel","3","10"
"Gerhard Deimek","574351267","FPÖ",61,"4D Traunviertel","27","8"
"Gerhard Deimek","574351267","FPÖ",61,"4D Traunviertel","11","10"
"Gerhard Deimek","574351267","FPÖ",61,"4D Traunviertel","28","14"
"Henrike Brandstötter","278921219","NEOS",48,"B Bundeswahlvorschlag","1","2"
"Henrike Brandstötter","278921219","NEOS",48,"B Bundeswahlvorschlag","15","4"
"Henrike Brandstötter","278921219","NEOS",48,"B Bundeswahlvorschlag","16","6"
"Henrike Brandstötter","278921219","NEOS",48,"B Bundeswahlvorschlag","34","5"
"Henrike Brandstötter","278921219","NEOS",48,"B Bundeswahlvorschlag","22","4"
"Henrike Brandstötter","278921219","NEOS",48,"B Bundeswahlvorschlag","23","4"
"Henrike Brandstötter","278921219","NEOS",48,"B Bundeswahlvorschlag","12","5"
"Henrike Brandstötter","278921219","NEOS",48,"B Bundeswahlvorschlag","13","4"
"Henrike Brandstötter","278921219","NEOS",48,"B Bundeswahlvorschlag","14","6"
"Henrike Brandstötter","278921219","NEOS",48,"B Bundeswahlvorschlag","17","5"
"Henrike Brandstötter","278921219","NEOS",48,"B Bundeswahlvorschlag","29","5"
"Henrike Brandstötter","278921219","NEOS",48,"B Bundeswahlvorschlag","2","6"
"Henrike Brandstötter","278921219","NEOS",48,"B Bundeswahlvorschlag","3","7"
"Henrike Brandstötter","278921219","NEOS",48,"B Bundeswahlvorschlag","28","5"
"Henrike Brandstötter","278921219","NEOS",48,"B Bundeswahlvorschlag","33","4"
"Henrike Brandstötter","278921219","NEOS",48,"B Bundeswahlvorschlag","6","7"
"Henrike Brandstötter","278921219","NEOS",48,"B Bundeswahlvorschlag","10","6"
"Henrike Brandstötter","278921219","NEOS",48,"B Bundeswahlvorschlag","7","7"
"Henrike Brandstötter","278921219","NEOS",48,"B Bundeswahlvorschlag","8","6"
"Henrike Brandstötter","278921219","NEOS",48,"B Bundeswahlvorschlag","9","6"
"Henrike Brandstötter","278921219","NEOS",48,"B Bundeswahlvorschlag","30","4"
"Henrike Brandstötter","278921219","NEOS",48,"B Bundeswahlvorschlag","27","7"
"Henrike Brandstötter","278921219","NEOS",48,"B Bundeswahlvorschlag","4","6"
"Henrike Brandstötter","278921219","NEOS",48,"B Bundeswahlvorschlag","5","7"
"Henrike Brandstötter","278921219","NEOS",48,"B Bundeswahlvorschlag","21","5"
"Henrike Brandstötter","278921219","NEOS",48,"B Bundeswahlvorschlag","18","5"
"Henrike Brandstötter","278921219","NEOS",48,"B Bundeswahlvorschlag","11","6"
"Henrike Brandstötter","278921219","NEOS",48,"B Bundeswahlvorschlag","19","4"
"Henrike Brandstötter","278921219","NEOS",48,"B Bundeswahlvorschlag","24","4"
"Henrike Brandstötter","278921219","NEOS",48,"B Bundeswahlvorschlag","25","7"
"Henrike Brandstötter","278921219","NEOS",48,"B Bundeswahlvorschlag","31","5"
"Henrike Brandstötter","278921219","NEOS",48,"B Bundeswahlvorschlag","26","6"
"Henrike Brandstötter","278921219","NEOS",48,"B Bundeswahlvorschlag","20","7"
"Henrike Brandstötter","278921219","NEOS",48,"B Bundeswahlvorschlag","32","3"
"Joachim Schnabel","1921215740","ÖVP",47,"6C Weststeiermark","9","1"
"Joachim Schnabel","1921215740","ÖVP",47,"6C Weststeiermark","16","1"
"Joachim Schnabel","1921215740","ÖVP",47,"6C Weststeiermark","11","2"
"Joachim Schnabel","1921215740","ÖVP",47,"6C Weststeiermark","12","3"
"Joachim Schnabel","1921215740","ÖVP",47,"6C Weststeiermark","13","3"
"Joachim Schnabel","1921215740","ÖVP",47,"6C Weststeiermark","3","1"
"Joachim Schnabel","1921215740","ÖVP",47,"6C Weststeiermark","4","2"
"Joachim Schnabel","1921215740","ÖVP",47,"6C Weststeiermark","5","1"
"Joachim Schnabel","1921215740","ÖVP",47,"6C Weststeiermark","6","2"
"Joachim Schnabel","1921215740","ÖVP",47,"6C Weststeiermark","8","1"
"Joachim Schnabel","1921215740","ÖVP",47,"6C Weststeiermark","27","1"
"Joachim Schnabel","1921215740","ÖVP",47,"6C Weststeiermark","28","2"
"Joachim Schnabel","1921215740","ÖVP",47,"6C Weststeiermark","30","1"
"Joachim Schnabel","1921215740","ÖVP",47,"6C Weststeiermark","31","1"
"Joachim Schnabel","1921215740","ÖVP",47,"6C Weststeiermark","32","1"
"Joachim Schnabel","1921215740","ÖVP",47,"6C Weststeiermark","17","4"
"Joachim Schnabel","1921215740","ÖVP",47,"6C Weststeiermark","19","1"
"Joachim Schnabel","1921215740","ÖVP",47,"6C Weststeiermark","20","1"
"Joachim Schnabel","1921215740","ÖVP",47,"6C Weststeiermark","21","3"
"Joachim Schnabel","1921215740","ÖVP",47,"6C Weststeiermark","22","2"
"Joachim Schnabel","1921215740","ÖVP",47,"6C Weststeiermark","24","1"
"Joachim Schnabel","1921215740","ÖVP",47,"6C Weststeiermark","25","2"
"Joachim Schnabel","1921215740","ÖVP",47,"6C Weststeiermark","26","2"
"Johanna Jachs","811008914","ÖVP",32,"4E Mühlviertel","15","1"
"Johanna Jachs","811008914","ÖVP",32,"4E Mühlviertel","19","1"
"Johanna Jachs","811008914","ÖVP",32,"4E Mühlviertel","26","1"
"Johanna Jachs","811008914","ÖVP",32,"4E Mühlviertel","6","1"
"Johannes Margreiter","24527379","NEOS",66,"7 Tirol","25","4"
"Johannes Margreiter","24527379","NEOS",66,"7 Tirol","26","5"
"Johannes Margreiter","24527379","NEOS",66,"7 Tirol","18","2"
"Johannes Margreiter","24527379","NEOS",66,"7 Tirol","19","3"
"Johannes Margreiter","24527379","NEOS",66,"7 Tirol","20","4"
"Johannes Margreiter","24527379","NEOS",66,"7 Tirol","10","1"
"Johannes Margreiter","24527379","NEOS",66,"7 Tirol","11","5"
"Johannes Margreiter","24527379","NEOS",66,"7 Tirol","12","3"
"Johannes Margreiter","24527379","NEOS",66,"7 Tirol","24","4"
"Johannes Margreiter","24527379","NEOS",66,"7 Tirol","1","3"
"Johannes Margreiter","24527379","NEOS",66,"7 Tirol","2","6"
"Johannes Margreiter","24527379","NEOS",66,"7 Tirol","3","7"
"Johannes Margreiter","24527379","NEOS",66,"7 Tirol","4","4"
"Johannes Margreiter","24527379","NEOS",66,"7 Tirol","5","6"
"Johannes Margreiter","24527379","NEOS",66,"7 Tirol","21","3"
"Johannes Margreiter","24527379","NEOS",66,"7 Tirol","22","3"
"Johannes Margreiter","24527379","NEOS",66,"7 Tirol","23","7"
"Johannes Margreiter","24527379","NEOS",66,"7 Tirol","9","4"
"Johannes Margreiter","24527379","NEOS",66,"7 Tirol","14","6"
"Johannes Margreiter","24527379","NEOS",66,"7 Tirol","15","6"
"Johannes Margreiter","24527379","NEOS",66,"7 Tirol","16","5"
"Johannes Margreiter","24527379","NEOS",66,"7 Tirol","13","6"
"Johannes Margreiter","24527379","NEOS",66,"7 Tirol","33","4"
"Johannes Margreiter","24527379","NEOS",66,"7 Tirol","34","5"
"Johannes Margreiter","24527379","NEOS",66,"7 Tirol","6","7"
"Johannes Margreiter","24527379","NEOS",66,"7 Tirol","17","4"
"Johannes Margreiter","24527379","NEOS",66,"7 Tirol","8","6"
"Johannes Margreiter","24527379","NEOS",66,"7 Tirol","28","3"
"Johannes Margreiter","24527379","NEOS",66,"7 Tirol","30","1"
"Johannes Margreiter","24527379","NEOS",66,"7 Tirol","7","7"
"Johannes Margreiter","24527379","NEOS",66,"7 Tirol","27","5"
"Johannes Margreiter","24527379","NEOS",66,"7 Tirol","31","2"
"Johannes Margreiter","24527379","NEOS",66,"7 Tirol","32","2"
"Jörg Leichtfried","862795896","SPÖ",56,"6D Obersteiermark","7","14"
"Jörg Leichtfried","862795896","SPÖ",56,"6D Obersteiermark","8","14"
"Jörg Leichtfried","862795896","SPÖ",56,"6D Obersteiermark","34","12"
"Jörg Leichtfried","862795896","SPÖ",56,"6D Obersteiermark","31","10"
"Jörg Leichtfried","862795896","SPÖ",56,"6D Obersteiermark","27","8"
"Jörg Leichtfried","862795896","SPÖ",56,"6D Obersteiermark","9","14"
"Jörg Leichtfried","862795896","SPÖ",56,"6D Obersteiermark","6","14"
"Jörg Leichtfried","862795896","SPÖ",56,"6D Obersteiermark","3","12"
"Jörg Leichtfried","862795896","SPÖ",56,"6D Obersteiermark","4","10"
"Jörg Leichtfried","862795896","SPÖ",56,"6D Obersteiermark","20","14"
"Jörg Leichtfried","862795896","SPÖ",56,"6D Obersteiermark","5","14"
"Jörg Leichtfried","862795896","SPÖ",56,"6D Obersteiermark","22","10"
"Jörg Leichtfried","862795896","SPÖ",56,"6D Obersteiermark","10","14"
"Jörg Leichtfried","862795896","SPÖ",56,"6D Obersteiermark","11","14"
"Jörg Leichtfried","862795896","SPÖ",56,"6D Obersteiermark","21","14"
"Jörg Leichtfried","862795896","SPÖ",56,"6D Obersteiermark","29","8"
"Jörg Leichtfried","862795896","SPÖ",56,"6D Obersteiermark","30","12"
"Jörg Leichtfried","862795896","SPÖ",56,"6D Obersteiermark","32","4"
"Jörg Leichtfried","862795896","SPÖ",56,"6D Obersteiermark","28","10"
"Jörg Leichtfried","862795896","SPÖ",56,"6D Obersteiermark","2","12"
"Jörg Leichtfried","862795896","SPÖ",56,"6D Obersteiermark","17","14"
"Jörg Leichtfried","862795896","SPÖ",56,"6D Obersteiermark","19","14"
"Jörg Leichtfried","862795896","SPÖ",56,"6D Obersteiermark","26","10"
"Jörg Leichtfried","862795896","SPÖ",56,"6D Obersteiermark","12","14"
"Jörg Leichtfried","862795896","SPÖ",56,"6D Obersteiermark","13","14"
"Jörg Leichtfried","862795896","SPÖ",56,"6D Obersteiermark","23","14"
"Jörg Leichtfried","862795896","SPÖ",56,"6D Obersteiermark","15","14"
"Jörg Leichtfried","862795896","SPÖ",56,"6D Obersteiermark","33","8"
"Jörg Leichtfried","862795896","SPÖ",56,"6D Obersteiermark","1","4"
"Jörg Leichtfried","862795896","SPÖ",56,"6D Obersteiermark","14","12"
"Jörg Leichtfried","862795896","SPÖ",56,"6D Obersteiermark","18","14"
"Jörg Leichtfried","862795896","SPÖ",56,"6D Obersteiermark","25","14"
"Jörg Leichtfried","862795896","SPÖ",56,"6D Obersteiermark","16","14"
"Jörg Leichtfried","862795896","SPÖ",56,"6D Obersteiermark","24","14"
"Josef Muchitsch","1,16E+18","SPÖ",56,"6 Steiermark","26","3"
"Josef Muchitsch","1,16E+18","SPÖ",56,"6 Steiermark","18","2"
"Josef Muchitsch","1,16E+18","SPÖ",56,"6 Steiermark","11","4"
"Josef Muchitsch","1,16E+18","SPÖ",56,"6 Steiermark","25","1"
"Josef Muchitsch","1,16E+18","SPÖ",56,"6 Steiermark","9","4"
"Josef Muchitsch","1,16E+18","SPÖ",56,"6 Steiermark","10","1"
"Josef Muchitsch","1,16E+18","SPÖ",56,"6 Steiermark","16","2"
"Josef Muchitsch","1,16E+18","SPÖ",56,"6 Steiermark","17","6"
"Josef Muchitsch","1,16E+18","SPÖ",56,"6 Steiermark","2","1"
"Josef Muchitsch","1,16E+18","SPÖ",56,"6 Steiermark","19","1"
"Josef Muchitsch","1,16E+18","SPÖ",56,"6 Steiermark","20","2"
"Josef Muchitsch","1,16E+18","SPÖ",56,"6 Steiermark","21","2"
"Josef Muchitsch","1,16E+18","SPÖ",56,"6 Steiermark","8","3"
"Josef Muchitsch","1,16E+18","SPÖ",56,"6 Steiermark","13","3"
"Josef Muchitsch","1,16E+18","SPÖ",56,"6 Steiermark","14","3"
"Josef Muchitsch","1,16E+18","SPÖ",56,"6 Steiermark","15","4"
"Josef Muchitsch","1,16E+18","SPÖ",56,"6 Steiermark","12","2"
"Josef Muchitsch","1,16E+18","SPÖ",56,"6 Steiermark","6","5"
"Josef Muchitsch","1,16E+18","SPÖ",56,"6 Steiermark","28","3"
"Josef Muchitsch","1,16E+18","SPÖ",56,"6 Steiermark","3","2"
"Josef Muchitsch","1,16E+18","SPÖ",56,"6 Steiermark","4","3"
"Josef Muchitsch","1,16E+18","SPÖ",56,"6 Steiermark","27","1"
"Josef Muchitsch","1,16E+18","SPÖ",56,"6 Steiermark","29","2"
"Josef Muchitsch","1,16E+18","SPÖ",56,"6 Steiermark","32","1"
"Kai Jan Krainer","7,4E+17","SPÖ",55,"9A Wien Innen-Süd","9","8"
"Kai Jan Krainer","7,4E+17","SPÖ",55,"9A Wien Innen-Süd","5","6"
"Kai Jan Krainer","7,4E+17","SPÖ",55,"9A Wien Innen-Süd","6","4"
"Kai Jan Krainer","7,4E+17","SPÖ",55,"9A Wien Innen-Süd","11","6"
"Kai Jan Krainer","7,4E+17","SPÖ",55,"9A Wien Innen-Süd","22","8"
"Kai Jan Krainer","7,4E+17","SPÖ",55,"9A Wien Innen-Süd","8","4"
"Kai Jan Krainer","7,4E+17","SPÖ",55,"9A Wien Innen-Süd","24","6"
"Kai Jan Krainer","7,4E+17","SPÖ",55,"9A Wien Innen-Süd","4","6"
"Kai Jan Krainer","7,4E+17","SPÖ",55,"9A Wien Innen-Süd","26","6"
"Kai Jan Krainer","7,4E+17","SPÖ",55,"9A Wien Innen-Süd","15","4"
"Kai Jan Krainer","7,4E+17","SPÖ",55,"9A Wien Innen-Süd","16","6"
"Kai Jan Krainer","7,4E+17","SPÖ",55,"9A Wien Innen-Süd","25","6"
"Kai Jan Krainer","7,4E+17","SPÖ",55,"9A Wien Innen-Süd","18","4"
"Kai Jan Krainer","7,4E+17","SPÖ",55,"9A Wien Innen-Süd","19","8"
"Kai Jan Krainer","7,4E+17","SPÖ",55,"9A Wien Innen-Süd","3","6"
"Kai Jan Krainer","7,4E+17","SPÖ",55,"9A Wien Innen-Süd","21","12"
"Kai Jan Krainer","7,4E+17","SPÖ",55,"9A Wien Innen-Süd","7","8"
"Kai Jan Krainer","7,4E+17","SPÖ",55,"9A Wien Innen-Süd","10","8"
"Kai Jan Krainer","7,4E+17","SPÖ",55,"9A Wien Innen-Süd","23","2"
"Kai Jan Krainer","7,4E+17","SPÖ",55,"9A Wien Innen-Süd","13","10"
"Kai Jan Krainer","7,4E+17","SPÖ",55,"9A Wien Innen-Süd","17","2"
"Kai Jan Krainer","7,4E+17","SPÖ",55,"9A Wien Innen-Süd","30","2"
"Kai Jan Krainer","7,4E+17","SPÖ",55,"9A Wien Innen-Süd","12","8"
"Kai Jan Krainer","7,4E+17","SPÖ",55,"9A Wien Innen-Süd","20","8"
"Kai Jan Krainer","7,4E+17","SPÖ",55,"9A Wien Innen-Süd","27","6"
"Kai Jan Krainer","7,4E+17","SPÖ",55,"9A Wien Innen-Süd","14","6"
"Kai Jan Krainer","7,4E+17","SPÖ",55,"9A Wien Innen-Süd","31","2"
"Kai Jan Krainer","7,4E+17","SPÖ",55,"9A Wien Innen-Süd","33","2"
"Kai Jan Krainer","7,4E+17","SPÖ",55,"9A Wien Innen-Süd","29","4"
"Kai Jan Krainer","7,4E+17","SPÖ",55,"9A Wien Innen-Süd","28","6"
"Karin Doppelbauer","8,66E+17","NEOS",49,"4 Oberösterreich","28","4"
"Karin Doppelbauer","8,66E+17","NEOS",49,"4 Oberösterreich","30","2"
"Karin Doppelbauer","8,66E+17","NEOS",49,"4 Oberösterreich","8","2"
"Karin Doppelbauer","8,66E+17","NEOS",49,"4 Oberösterreich","29","2"
"Karin Doppelbauer","8,66E+17","NEOS",49,"4 Oberösterreich","1","2"
"Karin Doppelbauer","8,66E+17","NEOS",49,"4 Oberösterreich","25","6"
"Karin Doppelbauer","8,66E+17","NEOS",49,"4 Oberösterreich","27","4"
"Karin Doppelbauer","8,66E+17","NEOS",49,"4 Oberösterreich","32","1"
"Karin Doppelbauer","8,66E+17","NEOS",49,"4 Oberösterreich","14","2"
"Karin Doppelbauer","8,66E+17","NEOS",49,"4 Oberösterreich","31","1"
"Karin Doppelbauer","8,66E+17","NEOS",49,"4 Oberösterreich","7","4"
"Karin Doppelbauer","8,66E+17","NEOS",49,"4 Oberösterreich","26","4"
"Karin Doppelbauer","8,66E+17","NEOS",49,"4 Oberösterreich","5","2"
"Karin Doppelbauer","8,66E+17","NEOS",49,"4 Oberösterreich","6","4"
"Karin Doppelbauer","8,66E+17","NEOS",49,"4 Oberösterreich","24","2"
"Karin Doppelbauer","8,66E+17","NEOS",49,"4 Oberösterreich","21","3"
"Karin Doppelbauer","8,66E+17","NEOS",49,"4 Oberösterreich","33","3"
"Karin Doppelbauer","8,66E+17","NEOS",49,"4 Oberösterreich","18","4"
"Karin Doppelbauer","8,66E+17","NEOS",49,"4 Oberösterreich","19","4"
"Karin Doppelbauer","8,66E+17","NEOS",49,"4 Oberösterreich","12","3"
"Karin Doppelbauer","8,66E+17","NEOS",49,"4 Oberösterreich","13","6"
"Karin Doppelbauer","8,66E+17","NEOS",49,"4 Oberösterreich","9","3"
"Karin Doppelbauer","8,66E+17","NEOS",49,"4 Oberösterreich","10","1"
"Karin Doppelbauer","8,66E+17","NEOS",49,"4 Oberösterreich","20","4"
"Karin Doppelbauer","8,66E+17","NEOS",49,"4 Oberösterreich","23","1"
"Karin Doppelbauer","8,66E+17","NEOS",49,"4 Oberösterreich","16","4"
"Karin Doppelbauer","8,66E+17","NEOS",49,"4 Oberösterreich","3","4"
"Karin Doppelbauer","8,66E+17","NEOS",49,"4 Oberösterreich","11","4"
"Karin Doppelbauer","8,66E+17","NEOS",49,"4 Oberösterreich","15","5"
"Karin Doppelbauer","8,66E+17","NEOS",49,"4 Oberösterreich","22","3"
